rank,content_id,decline_score,reason_code,action_label,avg_position,engagement_rate,ctr,days_since_last_update,word_count,is_declining_label
168,content_bcd0dfae3a82,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.8,0.0,0.0,104,2794.0,1
169,content_d0aa7416f77f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.1,1.02,0.07,104,3461.0,0
170,content_45feca47c2d5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,67.4,0.0,0.0,104,,1
171,content_3f211fb434d5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.5,0.0,0.0,104,,0
172,content_4b37e072572c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.0,0.0,0.0,104,1656.0,1
173,content_b832f1e413b5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.7,0.0,0.07,104,6380.0,1
174,content_26d72e99775e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.6,0.0,0.0,104,,1
175,content_69ce2b6411b3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.8,0.0,0.0,104,6708.0,1
176,content_e7e9b15555b5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.7,0.0,0.0,104,,0
177,content_9cf876e274c8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.9,0.0,0.0,104,,1
178,content_113246a5f8dd,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.3,0.0,0.0,104,1473.0,1
179,content_f146d105b2be,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,29.6,0.0,0.06,104,6698.0,1
180,content_b06905d2acaa,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.5,1.01,0.04,104,3059.0,1
181,content_36b409dd47f4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.7,0.0,0.0,104,7780.0,1
182,content_d8f5e00711f4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.8,0.0,0.0,104,5658.0,1
183,content_7119d5d9637d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.4,0.0,0.07,104,,1
184,content_ec73037020e6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,61.2,0.0,0.0,104,1374.0,1
185,content_0f5d70095392,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.7,0.0,0.09,104,6530.0,1
186,content_45daf8d6a140,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.7,0.0,0.0,104,1804.0,1
187,content_8f39d99dfcfc,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.3,0.0,0.05,104,5748.0,1
188,content_28a161c4e8c5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.5,0.0,0.0,104,5499.0,1
189,content_153fb8bbf93b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.3,0.0,0.09,104,3593.0,1
190,content_a3398a764ac5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.0,0.0,0.0,104,,1
191,content_9556d6ddd2db,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.0,0.0,0.0,104,1479.0,1
192,content_2905b598c35d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.9,1.67,0.07,104,4455.0,1
193,content_c51b117fd28c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.6,0.0,0.0,104,,0
194,content_c56bbd927029,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.5,0.0,0.09,104,5459.0,0
195,content_bf6f3bd83380,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,29.2,0.97,0.09,104,6417.0,1
196,content_d1a0c65a380b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,44.9,0.0,0.02,104,5570.0,1
197,content_2c1ceaa1dfd7,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.5,0.0,0.0,104,5682.0,1
198,content_b78963b99889,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.0,0.0,0.0,104,6064.0,1
199,content_7da0aa0c0bcd,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.7,0.67,0.0,104,5361.0,0
200,content_8eacd2b3c78c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.4,0.0,0.0,104,1505.0,1
201,content_17208b079482,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.4,0.0,0.0,104,5111.0,1
202,content_11bc0410d988,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.9,0.0,0.09,104,,0
203,content_687159e4d8e4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.9,0.0,0.0,104,4465.0,1
204,content_8414e2cf0509,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,55.0,0.0,0.0,104,1282.0,1
205,content_ae8502b547de,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.4,0.0,0.05,104,,1
206,content_2fc8c474a51b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.7,0.0,0.03,104,6579.0,1
207,content_7ed083bd50c9,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.4,0.0,0.03,104,,1
208,content_d5f936cd8135,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.3,0.0,0.0,104,,0
209,content_8454508fb369,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,45.9,0.0,0.0,104,,0
210,content_80a1ad199f99,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.5,0.0,0.0,104,,1
211,content_2ec160d7d49c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.1,0.0,0.0,104,6989.0,0
212,content_ada8e9b1527e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.0,1.1,0.06,104,6814.0,1
213,content_eac627facfe5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.2,0.0,0.0,104,,1
214,content_2709b04eabd3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.9,0.0,0.07,104,1555.0,1
215,content_01cc19c6ae75,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.3,0.0,0.0,104,,1
216,content_b66af71d8f24,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,39.1,0.0,0.0,104,,1
217,content_b215e2d2edc6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.9,0.0,0.0,104,1544.0,1
218,content_3088ba1333db,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,72.0,0.0,0.0,104,,0
219,content_057189374b95,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.4,0.0,0.0,104,,1
220,content_38efc381811c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.3,0.0,0.0,102,1462.0,1
221,content_d3875f966da4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.7,0.0,0.0,104,1270.0,1
222,content_2bd34b68b7a7,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.2,0.0,0.0,104,5815.0,1
223,content_ccaae106ecb6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.6,1.09,0.06,104,6531.0,0
224,content_4512e0545a22,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,29.1,1.58,0.06,104,4694.0,0
225,content_2d49bd40ed2d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,53.3,0.0,0.0,104,,0
226,content_bbb72b630762,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.9,0.0,0.03,104,3528.0,1
227,content_ed1d32ab375d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.1,1.15,0.04,104,8051.0,1
228,content_9886dfd39c85,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.5,0.0,0.0,104,5027.0,1
229,content_6ee1588e8bcb,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.3,0.0,0.0,104,1301.0,1
230,content_1d474cb3fb52,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.5,0.0,0.0,104,7072.0,1
231,content_7f407351fd9a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.7,0.0,0.0,104,1332.0,1
232,content_cab5bbdf24df,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.0,0.0,0.05,104,,0
233,content_935404160e73,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.0,0.0,0.06,104,7187.0,1
234,content_2e86b8f3e531,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.3,0.0,0.0,104,5724.0,1
235,content_783e59a529e4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,39.8,0.0,0.07,104,5494.0,0
236,content_91a3f3b7ae14,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,78.3,0.0,0.0,104,,0
237,content_7205fe0e0309,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.6,0.0,0.0,104,,1
238,content_3312efa9c080,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.9,0.0,0.0,104,3245.0,0
239,content_b063dcd54293,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.8,0.0,0.0,104,1524.0,1
240,content_a7e35ec310a1,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.1,0.0,0.09,104,7103.0,1
241,content_7bdfe985cf6d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.7,0.0,0.0,104,,1
242,content_c885223316cc,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,45.0,0.0,0.0,104,,0
243,content_e736f41f7ca0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,51.0,0.0,0.0,104,,0
244,content_c2b44ae04515,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.1,0.0,0.0,104,5732.0,0
245,content_e15ede72712d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.1,0.0,0.0,104,6763.0,1
246,content_142d672dd569,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.8,0.0,0.0,104,1458.0,1
247,content_91f2dae7f008,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.7,0.0,0.0,104,4246.0,1
248,content_0c1d3c670a4e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.3,0.0,0.02,104,,0
249,content_28dde7af05bf,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.1,0.0,0.06,104,6693.0,0
250,content_98459221afa0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.9,0.0,0.0,104,5827.0,1
251,content_1c0d73b8b9ce,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.3,0.0,0.0,104,,0
252,content_7ee9645faeeb,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.1,0.0,0.0,104,6129.0,1
253,content_b14d7b354fca,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.1,0.0,0.03,104,5053.0,1
254,content_ff80a66b1ea5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.8,0.0,0.0,104,3107.0,0
255,content_23f1cc8851a9,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,184.0,0.0,0.0,104,1626.0,0
256,content_8ec653ac9eda,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,76.4,0.0,0.0,104,,1
257,content_ed5667b58b1a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.0,0.0,0.04,104,,0
258,content_fdec8571de4b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.1,0.0,0.0,104,,0
259,content_06eaf64823e0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.8,0.0,0.05,104,6039.0,1
260,content_bb83bda7fd39,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.0,0.0,0.0,104,1597.0,1
261,content_df4e19c1a579,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.2,0.0,0.0,104,1512.0,1
262,content_c66dfc714a8a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.5,0.0,0.0,104,,0
263,content_f17a15787969,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.8,0.0,0.0,104,3865.0,0
264,content_f49297e96d01,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.0,0.0,0.0,151,1071.0,0
265,content_ba6bbb04f2a5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.0,0.0,0.0,104,5610.0,0
266,content_956c84e51f49,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.0,0.0,0.0,104,1715.0,0
267,content_c5788a4e2824,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.2,0.0,0.01,104,6536.0,1
268,content_56c3ee623158,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.0,0.0,0.09,104,3264.0,0
269,content_b3202921cb5c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.3,0.0,0.03,104,6611.0,0
270,content_88d367c507a3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,40.1,1.99,0.04,104,1476.0,0
271,content_da6ea25299bf,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.5,0.0,0.0,104,1478.0,1
272,content_d4f399323c0d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.4,0.0,0.0,105,2364.0,1
273,content_a2debfd76118,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.5,0.0,0.08,104,5611.0,1
274,content_13bbd72aea33,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,118.0,0.0,0.0,104,1546.0,1
275,content_2f6eb7644df4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.9,0.52,0.0,104,3768.0,1
276,content_fedb41f8dd38,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.2,0.0,0.05,104,1214.0,1
277,content_1f61c05e5a94,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.0,0.0,0.0,104,,1
278,content_3e1e6946d029,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.6,0.74,0.05,104,6612.0,0
279,content_e7ec5f709c9d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,47.0,0.0,0.0,104,,0
280,content_d621936f58fa,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,46.6,0.0,0.0,104,,1
281,content_6ffa9ddafe25,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.9,0.0,0.0,104,,0
282,content_d16f344bb84b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.5,0.0,0.0,104,2476.0,0
283,content_45e45f14d522,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,29.1,0.0,0.07,104,6565.0,1
284,content_3d71412c6f25,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.2,0.0,0.0,104,6042.0,0
285,content_156cc285e126,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.4,0.0,0.0,104,,1
286,content_43151996d289,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.4,0.0,0.0,104,6046.0,1
287,content_b98344814f25,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,39.4,0.0,0.0,104,1562.0,1
288,content_3e10898d9fd4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.0,0.0,0.0,104,3446.0,1
289,content_5a34d32af04e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.0,0.0,0.0,104,,0
290,content_f6a16dc5492d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.2,0.0,0.0,104,,1
291,content_328de8c25c7c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.3,0.0,0.0,104,,1
292,content_e7e64b684f31,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.1,0.0,0.09,104,6579.0,1
293,content_0527b708fdec,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,55.8,0.0,0.0,104,,0
294,content_f419d77ee74a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.5,0.0,0.0,104,1507.0,1
295,content_d63704fc7d21,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.9,0.0,0.0,104,2390.0,0
296,content_44ddc131ded6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.3,0.0,0.0,104,1851.0,0
297,content_e15529f66714,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.0,0.0,0.0,104,,1
298,content_6d427519db99,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.0,0.0,0.0,104,5936.0,1
299,content_3cf95fa5139b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.1,0.0,0.0,104,,0
300,content_fdebc5b91d7a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,56.4,0.0,0.0,104,,1
301,content_349c549e39da,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,51.2,0.0,0.0,104,3228.0,0
302,content_b21aed900ad9,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.7,0.0,0.0,104,5151.0,1
303,content_0e32afb161b0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.6,0.0,0.0,104,1551.0,1
304,content_425374a1ab2a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.1,0.0,0.0,104,1339.0,1
305,content_d58831e13efa,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,72.2,0.0,0.0,151,1014.0,0
306,content_02a2d14c806a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.5,0.0,0.0,104,,0
307,content_bcc20e112358,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.0,0.0,0.05,104,,1
308,content_105e7640cb8a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.6,0.0,0.0,104,,0
309,content_93d7b589d779,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.9,0.0,0.0,104,,0
310,content_cc5e82cfe642,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,70.3,0.0,0.0,103,1547.0,0
311,content_7764f406228e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,76.0,0.0,0.0,104,3711.0,1
312,content_ade4f6189920,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.6,0.0,0.0,104,1439.0,0
313,content_dc07a16ea110,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.0,0.0,0.02,104,6254.0,1
314,content_1d3d99888782,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.5,0.96,0.0,104,6023.0,1
315,content_c2813124047c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.4,0.0,0.0,104,7213.0,1
316,content_bba6f490f394,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.8,0.0,0.0,104,1304.0,1
317,content_c3ffbcbacf50,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.4,1.35,0.09,104,7196.0,0
318,content_8266feeb482d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.5,0.0,0.07,104,1553.0,1
319,content_8b4f0dbe11a9,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.0,0.0,0.0,92,1805.0,1
320,content_f710d08f195d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.2,0.0,0.0,104,,1
321,content_20341c2e4c9f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.1,0.0,0.0,103,1568.0,1
322,content_4cb8ca6f1751,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.5,0.0,0.06,104,,1
323,content_a7f572a3d740,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.9,0.0,0.07,104,7788.0,1
324,content_1324905ea9d1,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.2,0.0,0.0,104,1526.0,1
325,content_ea65024247a2,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,47.5,0.0,0.05,104,,0
326,content_6054a515d3cd,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.3,0.0,0.02,104,6451.0,1
327,content_ef6e810b2b65,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.0,0.0,0.0,104,,0
328,content_d1e915d03c28,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,45.0,0.0,0.0,104,,1
329,content_ff87e058b27d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,44.1,0.0,0.0,104,,0
330,content_81a5bf533779,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.7,0.0,0.09,104,5493.0,1
331,content_839755102d3f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.3,0.0,0.0,104,1452.0,1
332,content_433e980f7076,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,54.6,0.0,0.0,104,1288.0,1
333,content_50b705edfd99,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.2,0.0,0.0,104,1762.0,1
334,content_ce242cbf4233,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.3,0.0,0.0,104,1487.0,1
335,content_18d31e3024fc,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.1,0.0,0.0,104,6375.0,1
